TransactionID,ProductName,StoreLocation,Quantity,Price,Date
TXN172694,vegetables,sainsbury,1,31.96,2023-09-03
TXN172695,milk,lidl,4,64.98,2023-04-04
TXN172696,soda,sainsbury,16,1.93,2023-05-06
TXN172697,eggs,lidl,19,48.57,2023-06-20
TXN172698,cheese,co-op,17,96.75,2023-04-14
TXN172699,butter,lidl,13,5.43,2023-10-25
TXN172700,juice,sainsbury,13,14.25,2023-06-13
TXN172701,snacks,tesco,8,82.72,2023-07-24
TXN172702,cheese,aldi,2,58.69,2023-04-05
TXN172703,bread,co-op,18,94.44,2023-10-26
TXN172704,bread,sainsbury,9,7.05,2023-12-14
TXN172705,cheese,lidl,4,94.82,2023-11-08
TXN172706,bread,co-op,7,86.26,2023-09-24
TXN172707,bread,co-op,6,51.8,2023-07-13
TXN172708,soda,co-op,14,92.68,2023-04-07
TXN172709,bread,tesco,13,27.89,2023-05-04
TXN172710,fruits,tesco,19,54.0,2023-11-19
TXN172711,cheese,lidl,7,64.08,2023-02-13
TXN172712,cheese,sainsbury,18,30.89,2023-08-06
TXN172713,bread,sainsbury,9,19.46,2023-08-05
TXN172714,cheese,lidl,10,6.45,2023-11-16
TXN172715,cheese,sainsbury,3,19.74,2023-03-16
TXN172716,soda,lidl,9,47.08,2023-07-28
TXN172717,cheese,lidl,1,21.21,2023-09-04
TXN172718,vegetables,tesco,1,43.43,2023-08-18
TXN172719,butter,co-op,11,1.28,2023-10-29
TXN172720,soda,sainsbury,11,63.04,2023-06-12
TXN172721,butter,aldi,14,28.88,2023-04-05
TXN172722,butter,lidl,11,18.96,2023-01-23
TXN172723,soda,aldi,15,79.92,2023-11-05
TXN172724,juice,aldi,15,76.47,2023-09-24
TXN172725,eggs,sainsbury,2,36.13,2023-06-10
TXN172726,butter,aldi,12,97.15,2023-01-09
TXN172727,fruits,tesco,14,94.28,2023-06-08
TXN172728,bread,sainsbury,8,71.23,2023-04-29
TXN172729,soda,tesco,3,9.06,2023-03-18
TXN172730,snacks,lidl,3,96.39,2023-01-04
TXN172731,snacks,sainsbury,8,78.38,2023-01-09
TXN172732,soda,lidl,8,98.76,2023-04-06
TXN172733,butter,tesco,5,73.98,2023-05-20
TXN172734,milk,aldi,4,43.54,2023-12-12
TXN172735,cheese,tesco,4,97.26,2023-09-30
TXN172736,soda,aldi,14,73.98,2023-10-19
TXN172737,bread,lidl,6,66.56,2023-01-28
TXN172738,fruits,tesco,16,6.04,2023-03-27
TXN172739,butter,tesco,9,69.65,2023-08-29
TXN172740,butter,co-op,12,40.95,2023-10-15
TXN172741,vegetables,lidl,7,99.44,2023-05-21
TXN172742,vegetables,aldi,10,76.48,2023-08-04
TXN172743,fruits,sainsbury,6,16.99,2023-05-13
TXN172744,cheese,co-op,16,19.17,2023-05-29
TXN172745,snacks,sainsbury,15,26.91,2023-07-30
TXN172746,butter,aldi,3,17.56,2023-11-12
TXN172747,snacks,tesco,7,74.86,2023-08-16
TXN172748,milk,tesco,16,99.15,2023-01-01
TXN172749,milk,tesco,15,7.48,2023-06-08
TXN172750,vegetables,co-op,8,56.18,2023-12-25
TXN172751,eggs,co-op,1,50.56,2023-06-05
TXN172752,vegetables,aldi,3,39.55,2023-01-18
TXN172753,cheese,tesco,19,33.62,2023-06-24
TXN172754,fruits,aldi,10,21.18,2023-02-24
TXN172755,snacks,tesco,4,60.78,2023-06-23
TXN172756,fruits,co-op,19,74.4,2023-10-10
TXN172757,snacks,aldi,17,16.49,2023-07-10
TXN172758,bread,lidl,18,78.85,2023-05-06
TXN172759,cheese,aldi,15,45.84,2023-12-28
TXN172760,soda,sainsbury,18,57.06,2023-06-18
TXN172761,fruits,aldi,1,87.79,2023-03-25
TXN172762,bread,aldi,16,3.25,2023-08-03
TXN172763,milk,lidl,13,71.95,2023-11-11
TXN172764,bread,tesco,15,91.47,2023-08-28
TXN172765,vegetables,lidl,6,17.03,2023-12-09
TXN172766,fruits,co-op,17,20.55,2023-03-23
TXN172767,bread,sainsbury,13,92.63,2023-07-31
TXN172768,snacks,tesco,15,80.62,2023-09-01
TXN172769,butter,aldi,10,76.57,2023-01-24
TXN172770,fruits,co-op,16,2.8,2023-07-02
TXN172771,cheese,lidl,12,63.79,2023-05-21
TXN172772,cheese,lidl,9,43.34,2023-05-10
TXN172773,butter,co-op,18,14.39,2023-11-14
TXN172774,snacks,lidl,3,68.41,2023-01-28
TXN172775,eggs,tesco,13,37.45,2023-03-24
TXN172776,snacks,lidl,4,55.19,2023-09-09
TXN172777,fruits,tesco,16,3.35,2023-07-11
TXN172778,butter,aldi,10,4.49,2023-10-10
TXN172779,vegetables,tesco,7,36.9,2023-08-02
TXN172780,bread,tesco,13,10.69,2023-06-17
TXN172781,milk,sainsbury,1,82.19,2023-07-27
TXN172782,eggs,aldi,18,41.89,2023-03-04
TXN172783,cheese,sainsbury,7,64.25,2023-11-29
TXN172784,milk,lidl,10,10.65,2023-04-24
TXN172785,bread,sainsbury,6,99.46,2023-10-27
TXN172786,butter,tesco,12,67.69,2023-04-18
TXN172787,fruits,aldi,13,41.84,2023-06-12
TXN172788,milk,aldi,11,64.43,2023-10-29
TXN172789,bread,tesco,1,92.43,2023-09-01
TXN172790,,tesco,10,35.07,2023-10-18
TXN172791,snacks,co-op,3,46.24,2023-10-13
TXN172792,soda,sainsbury,15,45.37,2023-06-30
TXN172793,milk,co-op,15,20.23,2023-08-02
TXN172794,juice,tesco,10,89.75,2023-12-13
TXN172795,butter,co-op,3,35.11,2023-05-17
TXN172796,butter,co-op,12,97.52,2023-02-23
TXN172797,snacks,lidl,11,89.16,2023-05-03
TXN172798,fruits,aldi,4,97.81,2023-06-01
TXN172799,vegetables,lidl,19,30.13,2023-08-24
TXN172800,milk,lidl,8,65.18,2023-12-13
TXN172801,eggs,co-op,10,19.86,2023-07-01
TXN172802,butter,sainsbury,11,12.44,2023-11-01
TXN172803,vegetables,co-op,7,36.6,2023-09-23
TXN172804,fruits,sainsbury,10,33.68,2023-05-13
TXN172805,vegetables,tesco,18,69.03,2023-11-01
TXN172806,soda,sainsbury,18,13.77,2023-11-23
TXN172807,soda,lidl,12,72.04,2023-11-09
TXN172808,snacks,sainsbury,15,35.75,2023-02-08
TXN172809,fruits,aldi,1,18.83,2023-04-19
TXN172810,snacks,sainsbury,10,90.36,2023-07-25
TXN172811,milk,tesco,2,18.83,2023-03-13
TXN172812,eggs,sainsbury,1,30.95,2023-01-26
TXN172813,eggs,co-op,2,4.5,2023-07-14
TXN172814,fruits,tesco,15,64.54,2023-03-11
TXN172815,fruits,aldi,9,14.86,2023-03-14
TXN172816,snacks,co-op,12,2.82,2023-11-24
TXN172817,fruits,tesco,5,19.83,2023-03-21
TXN172818,juice,co-op,10,21.55,2023-07-24
TXN172819,soda,co-op,17,1.47,2023-08-13
TXN172820,vegetables,tesco,13,46.8,2023-10-19
TXN172821,vegetables,sainsbury,16,23.05,2023-10-18
TXN172822,vegetables,co-op,18,11.91,2023-11-15
TXN172823,snacks,co-op,2,17.69,2023-12-21
TXN172824,fruits,lidl,18,26.07,2023-11-30
TXN172825,juice,co-op,1,24.97,2023-11-01
TXN172826,fruits,tesco,6,61.79,2023-11-28
TXN172827,vegetables,sainsbury,10,50.49,2023-09-07
TXN172828,eggs,co-op,9,37.03,2023-09-02
TXN172829,vegetables,tesco,4,53.99,2023-12-11
TXN172830,snacks,lidl,3,94.25,2023-02-11
TXN172831,vegetables,co-op,3,82.65,2023-07-29
TXN172832,soda,lidl,3,73.82,2023-06-24
TXN172833,juice,lidl,19,37.86,2023-08-18
TXN172834,juice,aldi,11,82.86,2024-01-01
TXN172835,cheese,lidl,1,91.05,2023-11-11
TXN172836,milk,aldi,14,72.09,2023-01-11
TXN172837,bread,co-op,15,97.33,2023-04-07
TXN172838,soda,lidl,13,81.67,2023-12-11
TXN172839,juice,sainsbury,6,94.41,2023-03-09
TXN172840,milk,sainsbury,14,16.69,2023-04-20
TXN172841,bread,sainsbury,3,76.99,2023-06-08
TXN172842,milk,lidl,10,37.02,2023-07-29
TXN172843,snacks,lidl,3,86.07,2023-01-17
TXN172844,snacks,aldi,15,97.55,2023-08-30
TXN172845,snacks,co-op,16,75.3,2023-05-07
TXN172846,bread,co-op,1,15.23,2023-06-29
TXN172847,vegetables,lidl,18,28.5,2023-04-09
TXN172848,butter,co-op,9,21.57,2023-07-27
TXN172849,eggs,tesco,18,85.48,2023-06-28
TXN172850,eggs,sainsbury,17,59.72,2023-04-12
TXN172851,juice,aldi,1,27.32,2023-01-18
TXN172852,bread,aldi,1,94.67,2023-04-28
TXN172853,snacks,aldi,13,79.15,2023-05-23
TXN172854,cheese,aldi,10,48.14,2023-08-19
TXN172855,milk,lidl,15,80.11,2023-09-10
TXN172856,bread,aldi,15,99.2,2023-09-22
TXN172857,cheese,co-op,18,84.29,2023-10-14
TXN172858,fruits,co-op,1,11.36,2023-03-03
TXN172859,juice,sainsbury,15,10.0,2023-04-15
TXN172860,juice,tesco,16,14.8,2023-03-31
TXN172861,snacks,sainsbury,19,32.05,2023-04-28
TXN172862,juice,co-op,19,54.45,2023-03-26
TXN172863,cheese,sainsbury,4,89.28,2023-10-05
TXN172864,cheese,co-op,14,2.05,2023-12-16
TXN172865,bread,aldi,11,73.84,2023-09-15
TXN172866,cheese,tesco,3,1.45,2023-04-14
TXN172867,juice,aldi,14,37.84,2023-08-12
TXN172868,butter,tesco,6,74.72,2023-02-25
TXN172869,soda,sainsbury,8,46.43,2023-07-24
TXN172870,soda,aldi,2,70.63,2023-05-18
TXN172871,fruits,sainsbury,10,89.59,2023-08-20
TXN172872,milk,lidl,9,2.72,2023-01-10
TXN172873,snacks,tesco,17,12.73,2023-02-21
TXN172874,snacks,sainsbury,1,41.06,2023-06-06
TXN172875,eggs,aldi,19,43.94,2023-02-11
TXN172876,juice,co-op,13,46.09,2023-01-31
TXN172877,eggs,tesco,15,12.33,2023-01-24
TXN172878,juice,sainsbury,18,42.07,2023-04-06
TXN172879,cheese,co-op,15,7.6,2023-03-29
TXN172880,soda,lidl,6,,2023-01-05
TXN172881,butter,tesco,8,7.97,2023-09-23
TXN172882,vegetables,tesco,10,,2023-10-08
TXN172883,cheese,tesco,13,63.29,2023-07-21
TXN172884,fruits,sainsbury,14,97.39,2023-12-28
TXN172885,eggs,tesco,15,85.09,2023-11-03
TXN172886,cheese,sainsbury,17,18.39,2023-02-02
TXN172887,snacks,aldi,1,70.56,2023-08-31
TXN172888,bread,tesco,1,43.0,2023-01-16
TXN172889,soda,co-op,9,38.92,2023-04-15
TXN172890,juice,sainsbury,16,9.17,2023-05-21
TXN172891,soda,co-op,2,45.19,2023-11-08
TXN172892,cheese,co-op,1,3.0,2023-05-14
TXN172893,snacks,sainsbury,19,72.84,2023-04-22
TXN172894,cheese,co-op,16,38.75,2023-09-18
TXN172895,cheese,tesco,4,68.68,2023-12-23
TXN172896,soda,tesco,12,30.59,2023-02-20
TXN172897,fruits,co-op,12,86.17,2023-01-17
TXN172898,bread,tesco,4,35.3,2023-11-16
TXN172899,fruits,lidl,2,14.66,2023-07-08
TXN172900,bread,lidl,6,60.68,2023-01-03
TXN172901,snacks,sainsbury,8,90.43,2023-05-22
TXN172902,vegetables,tesco,5,54.8,2023-01-24
TXN172903,juice,tesco,1,78.31,2023-06-25
TXN172904,vegetables,sainsbury,3,75.8,2023-10-15
TXN172905,vegetables,aldi,11,48.53,2023-02-27
TXN172906,milk,lidl,13,71.2,2023-04-11
TXN172907,snacks,aldi,8,52.22,2023-03-28
TXN172908,soda,aldi,14,,2023-05-16
TXN172909,soda,tesco,13,78.16,2023-08-14
TXN172910,vegetables,tesco,19,32.0,2023-10-30
TXN172911,vegetables,aldi,17,57.98,2023-07-21
TXN172912,,aldi,1,18.19,2023-03-06
TXN172913,snacks,co-op,8,1.98,2023-06-24
TXN172914,juice,lidl,11,96.79,2023-02-09
TXN172915,snacks,aldi,12,42.61,2023-03-31
TXN172916,soda,aldi,11,,2023-04-17
TXN172917,snacks,aldi,1,71.33,2023-05-06
TXN172918,bread,aldi,11,28.96,2023-01-30
TXN172919,bread,co-op,3,65.63,2023-07-08
TXN172920,bread,lidl,14,96.0,2023-06-02
TXN172921,milk,co-op,12,65.57,2023-12-22
TXN172922,vegetables,aldi,10,21.41,2023-10-12
TXN172923,vegetables,lidl,12,89.59,2023-11-26
TXN172924,milk,lidl,12,58.25,2023-07-20
TXN172925,,sainsbury,18,15.82,2023-10-29
TXN172926,fruits,tesco,4,78.28,2023-09-10
TXN172927,eggs,co-op,13,22.83,2023-10-04
TXN172928,soda,sainsbury,2,13.23,2023-05-13
TXN172929,milk,sainsbury,18,37.96,2023-07-09
TXN172930,fruits,co-op,11,17.56,2023-05-28
TXN172931,butter,co-op,11,63.56,2023-10-19
TXN172932,juice,lidl,5,67.22,2023-07-09
TXN172933,cheese,lidl,10,67.91,2023-09-13
TXN172934,butter,sainsbury,6,19.52,2023-10-06
TXN172935,cheese,tesco,1,31.07,2023-06-12
TXN172936,vegetables,aldi,17,52.21,2023-12-10
TXN172937,cheese,lidl,14,42.93,2023-11-02
TXN172938,fruits,co-op,16,,2023-09-18
TXN172939,cheese,sainsbury,17,93.41,2023-11-20
TXN172940,fruits,tesco,15,81.31,2023-07-23
TXN172941,cheese,co-op,12,6.72,2023-10-13
TXN172942,eggs,tesco,6,8.65,2023-06-22
TXN172943,milk,co-op,6,57.07,2023-10-27
TXN172944,juice,aldi,18,80.56,2023-11-30
TXN172945,butter,co-op,2,2.29,2023-07-18
TXN172946,vegetables,sainsbury,12,43.75,2023-01-23
TXN172947,vegetables,aldi,17,53.02,2023-07-31
TXN172948,soda,lidl,16,31.06,2023-10-19
TXN172949,butter,aldi,13,35.81,2023-02-24
TXN172950,eggs,aldi,14,8.93,2023-07-27
TXN172951,eggs,tesco,13,27.36,2023-03-30
TXN172952,cheese,aldi,14,17.41,2023-04-20
TXN172953,butter,aldi,15,52.77,2023-11-05
TXN172954,juice,co-op,7,31.99,2023-09-08
TXN172955,soda,tesco,4,83.67,2023-05-06
TXN172956,milk,sainsbury,14,95.05,2023-04-24
TXN172957,butter,lidl,3,69.71,2023-02-04
TXN172958,butter,co-op,9,94.19,2023-12-14
TXN172959,bread,tesco,2,98.53,2023-05-05
TXN172960,milk,co-op,9,2.38,2023-09-15
TXN172961,vegetables,tesco,9,86.28,2023-05-03
TXN172962,fruits,lidl,3,64.91,2023-07-27
TXN172963,vegetables,co-op,3,71.72,2023-01-10
TXN172964,vegetables,tesco,13,49.56,2023-11-13
TXN172965,butter,co-op,3,66.17,2023-08-06
TXN172966,snacks,lidl,11,75.05,2023-05-19
TXN172967,snacks,tesco,18,35.64,2023-03-02
TXN172968,soda,tesco,18,4.92,2023-11-13
TXN172969,soda,aldi,10,82.65,2023-09-19
TXN172970,bread,tesco,3,11.73,2023-08-02
TXN172971,juice,aldi,8,58.47,2023-04-03
TXN172972,fruits,aldi,3,19.66,2023-02-02
TXN172973,juice,tesco,16,65.77,2023-08-17
TXN172974,juice,lidl,4,9.2,2023-03-09
TXN172975,fruits,tesco,1,53.27,2023-12-20
TXN172976,soda,co-op,1,46.93,2023-02-19
TXN172977,soda,aldi,7,12.37,2023-03-21
TXN172978,milk,lidl,5,16.77,2023-02-18
TXN172979,butter,tesco,9,54.88,2023-03-18
TXN172980,bread,tesco,15,42.24,2023-12-28
TXN172981,fruits,lidl,8,4.95,2023-08-31
TXN172982,bread,co-op,14,69.21,2023-03-22
TXN172983,fruits,tesco,17,35.82,2023-08-04
TXN172984,vegetables,sainsbury,17,54.6,2023-09-17
TXN172985,cheese,co-op,13,42.2,2023-08-26
TXN172986,vegetables,lidl,4,76.1,2023-09-19
TXN172987,snacks,tesco,2,55.98,2023-12-18
TXN172988,juice,co-op,18,42.23,2023-08-12
TXN172989,butter,sainsbury,6,77.38,2023-02-26
TXN172990,,tesco,6,98.04,2023-07-27
TXN172991,cheese,sainsbury,8,57.53,2023-06-29
TXN172992,soda,co-op,16,80.99,2023-03-06
TXN172993,juice,tesco,5,75.07,2023-12-27
TXN172994,fruits,tesco,9,32.4,2023-05-16
TXN172995,cheese,co-op,2,17.31,2023-05-20
TXN172996,vegetables,tesco,19,59.0,2023-09-28
TXN172997,fruits,aldi,17,2.09,2023-05-09
TXN172998,cheese,tesco,12,38.82,2023-07-08
TXN172999,juice,tesco,16,63.03,2023-04-10
TXN173000,cheese,lidl,2,32.35,2023-10-14
TXN173001,fruits,co-op,11,78.99,2023-01-16
TXN173002,milk,tesco,8,51.61,2023-10-19
TXN173003,bread,sainsbury,4,18.53,2023-06-09
TXN173004,juice,tesco,8,76.58,2023-12-19
TXN173005,fruits,sainsbury,17,90.72,2023-05-02
TXN173006,snacks,sainsbury,1,11.04,2023-04-06
TXN173007,milk,tesco,12,23.91,2023-05-08
TXN173008,juice,aldi,11,99.02,2023-12-09
TXN173009,butter,sainsbury,7,13.0,2023-12-14
TXN173010,fruits,lidl,14,71.74,2023-12-25
TXN173011,butter,co-op,18,32.09,2023-08-07
TXN173012,,lidl,19,68.65,2023-03-25
TXN173013,juice,sainsbury,18,34.18,2023-08-29
TXN173014,vegetables,aldi,4,42.22,2023-04-13
TXN173015,soda,tesco,4,90.91,2023-10-20
TXN173016,juice,aldi,13,88.81,2023-03-07
TXN173017,soda,sainsbury,19,76.41,2023-08-04
TXN173018,snacks,lidl,11,11.45,2023-12-08
TXN173019,juice,tesco,18,2.22,2023-05-19
TXN173020,soda,aldi,5,79.07,2023-05-18
TXN173021,vegetables,lidl,18,79.53,2023-01-12
TXN173022,butter,lidl,10,84.1,2023-08-23
TXN173023,vegetables,aldi,18,25.4,2023-07-06
TXN173024,juice,aldi,6,49.77,2023-10-01
TXN173025,eggs,sainsbury,5,45.56,2023-06-30
TXN173026,eggs,lidl,11,38.38,2023-03-07
TXN173027,cheese,lidl,4,95.68,2023-11-26
TXN173028,cheese,aldi,6,79.54,2023-01-01
TXN173029,juice,aldi,7,56.32,2023-02-11
TXN173030,vegetables,aldi,12,1.13,2023-07-29
TXN173031,fruits,lidl,9,88.72,2023-12-19
TXN173032,fruits,sainsbury,6,95.22,2023-05-08
TXN173033,snacks,sainsbury,8,66.15,2023-12-24
TXN173034,butter,sainsbury,10,8.03,2023-07-13
TXN173035,butter,aldi,19,94.96,2023-12-15
TXN173036,fruits,sainsbury,9,74.35,2023-11-10
TXN173037,bread,tesco,16,85.72,2023-06-08
TXN173038,snacks,lidl,10,5.31,2023-02-23
TXN173039,cheese,tesco,3,19.95,2023-12-02
TXN173040,bread,co-op,15,2.46,2023-05-25
TXN173041,milk,sainsbury,13,83.87,2023-02-27
TXN173042,vegetables,tesco,14,46.98,2023-10-14
TXN173043,fruits,co-op,10,66.49,2023-04-24
TXN173044,bread,lidl,2,45.42,2023-06-10
TXN173045,vegetables,aldi,14,87.73,2023-08-23
TXN173046,soda,tesco,11,96.17,2023-11-08
TXN173047,eggs,sainsbury,2,88.85,2023-02-26
TXN173048,fruits,tesco,8,3.91,2023-06-09
TXN173049,milk,lidl,3,34.56,2023-03-04
TXN173050,milk,aldi,6,10.45,2023-04-17
TXN173051,snacks,aldi,12,38.52,2023-05-06
TXN173052,fruits,sainsbury,16,15.93,2023-02-04
TXN173053,snacks,lidl,5,23.24,2023-02-16
TXN173054,fruits,sainsbury,11,69.6,2023-12-02
TXN173055,eggs,co-op,10,3.28,2023-06-01
TXN173056,eggs,sainsbury,6,77.14,2023-10-01
TXN173057,soda,tesco,8,65.73,2023-07-10
TXN173058,soda,aldi,17,95.95,2023-06-05
TXN173059,butter,aldi,7,91.65,2023-08-01
TXN173060,milk,aldi,18,92.63,2023-11-06
TXN173061,snacks,co-op,19,59.83,2023-01-30
TXN173062,snacks,lidl,9,8.68,2023-01-23
TXN173063,juice,aldi,2,99.53,2023-07-09
TXN173064,cheese,lidl,11,40.76,2023-05-19
TXN173065,soda,sainsbury,12,99.11,2023-02-03
TXN173066,bread,aldi,4,66.18,2023-11-05
TXN173067,butter,aldi,8,83.56,2023-03-07
TXN173068,snacks,aldi,8,85.67,2023-10-13
TXN173069,fruits,lidl,9,7.01,2023-11-07
TXN173070,eggs,lidl,11,88.31,2023-06-10
TXN173071,soda,lidl,2,79.28,2023-02-11
TXN173072,vegetables,lidl,12,95.34,2023-05-30
TXN173073,snacks,sainsbury,8,46.67,2023-08-31
TXN173074,snacks,aldi,4,97.34,2023-10-04
TXN173075,snacks,tesco,16,73.39,2023-07-11
TXN173076,butter,lidl,12,70.14,2023-03-21
TXN173077,eggs,sainsbury,4,19.05,2023-08-13
TXN173078,fruits,tesco,15,32.71,2023-09-27
TXN173079,fruits,lidl,7,49.72,2023-10-20
TXN173080,butter,sainsbury,10,82.44,2023-06-02
TXN173081,cheese,lidl,1,33.13,2023-07-23
TXN173082,bread,lidl,4,39.94,2023-08-15
TXN173083,cheese,lidl,18,17.08,2023-09-27
TXN173084,snacks,lidl,19,25.91,2023-06-11
TXN173085,snacks,aldi,3,55.01,2023-08-18
TXN173086,snacks,lidl,4,67.08,2023-06-12
TXN173087,eggs,tesco,11,55.6,2023-03-23
TXN173088,butter,aldi,12,22.72,2023-07-22
TXN173089,soda,aldi,18,3.78,2023-11-21
TXN173090,cheese,lidl,17,28.3,2023-08-19
TXN173091,soda,sainsbury,4,62.14,2023-12-12
TXN173092,juice,sainsbury,3,38.56,2023-08-28
TXN173093,fruits,lidl,8,53.39,2023-07-23
TXN173094,bread,sainsbury,13,34.8,2023-04-01
TXN173095,butter,tesco,6,10.5,2023-01-25
TXN173096,cheese,aldi,2,42.99,2023-12-13
TXN173097,bread,tesco,10,46.17,2023-09-02
TXN173098,,tesco,18,94.29,2023-07-30
TXN173099,soda,tesco,16,50.8,2023-12-13
TXN173100,butter,co-op,17,74.07,2023-10-15
TXN173101,snacks,aldi,9,15.08,2023-05-06
TXN173102,bread,tesco,14,89.86,2023-01-03
TXN173103,fruits,aldi,12,35.54,2023-03-25
TXN173104,juice,tesco,9,57.34,2023-02-06
TXN173105,butter,tesco,18,3.24,2023-07-28
TXN173106,soda,tesco,9,59.63,2023-02-03
TXN173107,soda,lidl,1,99.08,2023-02-24
TXN173108,fruits,lidl,19,86.3,2023-12-10
TXN173109,cheese,tesco,1,20.65,2023-02-08
TXN173110,vegetables,tesco,18,29.49,2023-02-01
TXN173111,vegetables,tesco,18,20.3,2023-09-06
TXN173112,cheese,sainsbury,7,95.75,2023-10-25
TXN173113,fruits,aldi,7,48.44,2023-04-25
TXN173114,vegetables,co-op,13,41.7,2023-08-25
TXN173115,bread,sainsbury,4,57.97,2023-02-08
TXN173116,,lidl,18,88.47,2023-01-20
TXN173117,soda,tesco,13,44.61,2023-10-20
TXN173118,bread,tesco,7,56.53,2023-06-08
TXN173119,eggs,aldi,2,91.15,2023-12-07
TXN173120,juice,sainsbury,10,84.81,2023-05-19
TXN173121,eggs,sainsbury,1,87.84,2023-01-11
TXN173122,milk,co-op,17,58.27,2023-03-16
TXN173123,butter,lidl,17,85.06,2023-02-09
TXN173124,snacks,lidl,1,75.52,2023-01-21
TXN173125,snacks,tesco,14,62.76,2023-06-11
TXN173126,milk,co-op,17,4.49,2023-03-04
TXN173127,snacks,tesco,14,15.06,2023-12-22
TXN173128,cheese,lidl,18,20.95,2023-02-14
TXN173129,snacks,sainsbury,17,66.25,2023-08-31
TXN173130,butter,sainsbury,3,63.9,2023-09-13
TXN173131,fruits,co-op,3,20.51,2023-02-20
TXN173132,soda,tesco,15,36.24,2023-03-22
TXN173133,juice,aldi,3,90.47,2023-06-21
TXN173134,bread,aldi,3,49.21,2023-03-29
TXN173135,vegetables,aldi,4,92.38,2023-05-25
TXN173136,juice,lidl,10,19.31,2023-11-30
TXN173137,cheese,sainsbury,10,76.12,2023-12-04
TXN173138,vegetables,aldi,18,58.76,2023-12-25
TXN173139,butter,co-op,7,11.6,2023-04-28
TXN173140,soda,lidl,7,59.01,2023-06-27
TXN173141,vegetables,co-op,17,17.15,2023-04-11
TXN173142,vegetables,co-op,9,38.85,2023-10-10
TXN173143,soda,co-op,18,40.16,2023-12-09
TXN173144,milk,aldi,16,32.22,2023-01-05
TXN173145,eggs,sainsbury,4,49.72,2023-06-04
TXN173146,juice,sainsbury,15,75.6,2023-10-09
TXN173147,fruits,tesco,7,44.79,2023-04-13
TXN173148,snacks,lidl,1,70.93,2023-03-10
TXN173149,vegetables,aldi,12,,2023-11-18
TXN173150,eggs,tesco,13,29.27,2023-02-28
TXN173151,vegetables,lidl,9,60.89,2023-11-30
TXN173152,soda,aldi,5,92.8,2023-04-08
TXN173153,cheese,sainsbury,18,39.44,2023-05-11
TXN173154,soda,aldi,8,98.25,2023-02-02
TXN173155,butter,tesco,17,88.06,2023-06-12
TXN173156,snacks,tesco,18,94.95,2023-06-18
TXN173157,butter,aldi,9,54.76,2023-01-02
TXN173158,eggs,aldi,2,69.36,2023-12-27
TXN173159,juice,sainsbury,11,97.49,2023-08-03
TXN173160,snacks,tesco,16,37.57,2023-03-05
TXN173161,soda,tesco,11,10.89,2023-01-15
TXN173162,juice,lidl,13,7.72,2023-02-18
TXN173163,butter,co-op,8,97.5,2023-02-06
TXN173164,cheese,lidl,13,9.77,2023-01-06
TXN173165,fruits,sainsbury,3,9.68,2023-11-30
TXN173166,vegetables,aldi,7,96.46,2023-03-04
TXN173167,bread,tesco,14,36.79,2023-03-16
TXN173168,milk,co-op,1,71.82,2023-12-01
TXN173169,snacks,sainsbury,18,60.74,2023-07-10
TXN173170,fruits,tesco,11,96.67,2023-09-01
TXN173171,cheese,aldi,8,35.09,2023-08-02
TXN173172,soda,lidl,4,89.23,2023-08-22
TXN173173,juice,lidl,3,66.39,2023-07-26
TXN173174,snacks,aldi,6,54.03,2023-07-26
TXN173175,vegetables,co-op,19,12.17,2023-06-13
TXN173176,milk,co-op,10,70.94,2023-09-13
TXN173177,vegetables,aldi,1,43.75,2023-11-12
TXN173178,juice,sainsbury,13,18.91,2023-11-25
TXN173179,juice,co-op,19,77.02,2023-06-04
TXN173180,snacks,aldi,14,81.27,2023-05-21
TXN173181,butter,co-op,17,61.65,2023-07-19
TXN173182,soda,sainsbury,5,82.34,2023-05-22
TXN173183,cheese,aldi,1,56.3,2023-08-17
TXN173184,butter,sainsbury,12,70.51,2023-07-17
TXN173185,butter,aldi,8,85.58,2023-12-19
TXN173186,fruits,sainsbury,11,68.71,2023-11-16
TXN173187,cheese,lidl,1,19.93,2023-03-15
TXN173188,fruits,co-op,13,53.08,2023-02-27
TXN173189,cheese,co-op,17,98.44,2023-10-09
TXN173190,vegetables,co-op,8,21.53,2023-07-02
TXN173191,soda,lidl,19,40.33,2023-02-14
TXN173192,butter,aldi,7,51.04,2023-12-17
TXN173193,milk,co-op,15,66.26,2023-10-10
TXN173194,fruits,sainsbury,14,85.81,2023-05-21
TXN173195,fruits,lidl,9,29.3,2023-12-21
TXN173196,milk,lidl,4,85.66,2023-01-17
TXN173197,vegetables,aldi,18,61.75,2023-03-20
TXN173198,butter,aldi,14,71.09,2023-12-28
TXN173199,snacks,aldi,11,45.86,2023-12-05
TXN173200,soda,sainsbury,7,17.3,2023-07-04
TXN173201,soda,sainsbury,10,3.0,2023-07-22
TXN173202,bread,tesco,13,94.57,2023-03-13
TXN173203,milk,aldi,10,43.19,2023-01-02
TXN173204,bread,sainsbury,1,61.85,2023-04-24
TXN173205,cheese,sainsbury,5,10.0,2023-05-28
TXN173206,cheese,sainsbury,15,93.59,2023-06-13
TXN173207,milk,tesco,9,74.51,2023-01-17
TXN173208,bread,aldi,9,48.74,2023-12-02
TXN173209,milk,lidl,3,55.32,2023-06-04
TXN173210,cheese,aldi,14,97.93,2023-06-18
TXN173211,cheese,aldi,14,20.85,2023-09-12
